First Hash,Second Hash,Commit Message,Contains Issue Reference
df79ef03ac867c93caaa6be56bc69e66abfeef8f,1daae25bdcd735151de394a5578c22257e3e5dc7,Fixed #16860 -- Added password validation to django.contrib.auth.,False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,1daae25bdcd735151de394a5578c22257e3e5dc7,Fixed #16860 -- Added password validation to django.contrib.auth.,False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,1daae25bdcd735151de394a5578c22257e3e5dc7,Fixed #16860 -- Added password validation to django.contrib.auth.,False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,1daae25bdcd735151de394a5578c22257e3e5dc7,Fixed #16860 -- Added password validation to django.contrib.auth.,False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,0d9ff873d9f93efbba875efbf582db88bb0e30ce,"Fixed #27467 -- Made UserAttributeSimilarityValidator max_similarity=0/1 work as documented.

Thanks goblinJoel for the report and feedback.",False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,8119b679eb85cdc0ae3d321e54d06dd0200a1e82,"Refs #27025 -- Fixed ""invalid escape sequence"" warnings in Python 3.6.

http://bugs.python.org/issue27364",False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,c9ec72ea1bb15a070724b7aca9b34ee600ed52ff,"[4.0.x] Added stub release notes for 4.0.1, 3.2.11, and 2.2.26 releases.

Backport of b13d920b7b56d3e088e35311f5ee54f25d2779af from main.",False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,0d9ff873d9f93efbba875efbf582db88bb0e30ce,"Fixed #27467 -- Made UserAttributeSimilarityValidator max_similarity=0/1 work as documented.

Thanks goblinJoel for the report and feedback.",False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,0d9ff873d9f93efbba875efbf582db88bb0e30ce,"Fixed #27467 -- Made UserAttributeSimilarityValidator max_similarity=0/1 work as documented.

Thanks goblinJoel for the report and feedback.",False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,c9ec72ea1bb15a070724b7aca9b34ee600ed52ff,"[4.0.x] Added stub release notes for 4.0.1, 3.2.11, and 2.2.26 releases.

Backport of b13d920b7b56d3e088e35311f5ee54f25d2779af from main.",False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,0d9ff873d9f93efbba875efbf582db88bb0e30ce,"Fixed #27467 -- Made UserAttributeSimilarityValidator max_similarity=0/1 work as documented.

Thanks goblinJoel for the report and feedback.",False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,8119b679eb85cdc0ae3d321e54d06dd0200a1e82,"Refs #27025 -- Fixed ""invalid escape sequence"" warnings in Python 3.6.

http://bugs.python.org/issue27364",False
df79ef03ac867c93caaa6be56bc69e66abfeef8f,c9ec72ea1bb15a070724b7aca9b34ee600ed52ff,"[4.0.x] Added stub release notes for 4.0.1, 3.2.11, and 2.2.26 releases.

Backport of b13d920b7b56d3e088e35311f5ee54f25d2779af from main.",False
594a28a9044120bed58671dde8a805c9e0f6c79a,a2ce7669d902cf32eeac9307b804b78ed4150fe5,"Fixed #3421 -- Added IP and localhost validation to newforms URLField. Thanks, SmileyChris.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@6152 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,136d8b2854908ab0e43334a5b25d46c324270db6,"[1.0.X] Fixed #8422: FilePathField now respects required=False. Backport of r10447 from trunk.

git-svn-id: http://code.djangoproject.com/svn/django/branches/releases/1.0.X@10448 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,21e0efcd64b7aa0ffdbb7254574644af6d7b7727,"[1.0.X] Fixed #7064: Made DemicmalField validation support max_digits equal to decimal_places. 

r9387 and r9388 from trunk.


git-svn-id: http://code.djangoproject.com/svn/django/branches/releases/1.0.X@9389 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,88a2f53b858fedf46ceb84a9fe09558b31038eb7,"Split django.newforms into forms, fields, widgets, util. Also moved unit tests from docstrings to a standalone module in tests/regressiontests/forms, to save docstring memory overhead, keep code readable and fit our exisitng convention

git-svn-id: http://code.djangoproject.com/svn/django/trunk@3945 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,a2ce7669d902cf32eeac9307b804b78ed4150fe5,"Fixed #3421 -- Added IP and localhost validation to newforms URLField. Thanks, SmileyChris.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@6152 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,136d8b2854908ab0e43334a5b25d46c324270db6,"[1.0.X] Fixed #8422: FilePathField now respects required=False. Backport of r10447 from trunk.

git-svn-id: http://code.djangoproject.com/svn/django/branches/releases/1.0.X@10448 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,21e0efcd64b7aa0ffdbb7254574644af6d7b7727,"[1.0.X] Fixed #7064: Made DemicmalField validation support max_digits equal to decimal_places. 

r9387 and r9388 from trunk.


git-svn-id: http://code.djangoproject.com/svn/django/branches/releases/1.0.X@9389 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,88a2f53b858fedf46ceb84a9fe09558b31038eb7,"Split django.newforms into forms, fields, widgets, util. Also moved unit tests from docstrings to a standalone module in tests/regressiontests/forms, to save docstring memory overhead, keep code readable and fit our exisitng convention

git-svn-id: http://code.djangoproject.com/svn/django/trunk@3945 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,f80769d0892b6f4cf8ae47ad8d15c7f43605555e,"[1.0.X] Fixed #9948 -- Corrected URLField validation to match RFC1035 (URL analog of #9890). Thanks to kratorius for the report and fix.

Merge of r10574 from trunk.

git-svn-id: http://code.djangoproject.com/svn/django/branches/releases/1.0.X@10577 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,5f20587fcb43cac9a65b72d44a201edf0666dd07,"[1.0.X] Fixed #9890 -- Modified the regex validation for email addresses to match RFC822/1035. Thanks to ozgur for the report, and kratorius for the patch.

Merge of 10573 from trunk.

git-svn-id: http://code.djangoproject.com/svn/django/branches/releases/1.0.X@10576 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,f80769d0892b6f4cf8ae47ad8d15c7f43605555e,"[1.0.X] Fixed #9948 -- Corrected URLField validation to match RFC1035 (URL analog of #9890). Thanks to kratorius for the report and fix.

Merge of r10574 from trunk.

git-svn-id: http://code.djangoproject.com/svn/django/branches/releases/1.0.X@10577 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
594a28a9044120bed58671dde8a805c9e0f6c79a,5f20587fcb43cac9a65b72d44a201edf0666dd07,"[1.0.X] Fixed #9890 -- Modified the regex validation for email addresses to match RFC822/1035. Thanks to ozgur for the report, and kratorius for the patch.

Merge of 10573 from trunk.

git-svn-id: http://code.djangoproject.com/svn/django/branches/releases/1.0.X@10576 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,237f72c9fe20a51421fd354ab10ff56968a1ce2f,"[1.9.x] Added stub release notes for 1.9.2.

Backport of 3432f5d659bf926c96a7ede3304a4fda2bfea77d from master",False
adbca5e4db42542575734b8e5d26961c8ada7265,237f72c9fe20a51421fd354ab10ff56968a1ce2f,"[1.9.x] Added stub release notes for 1.9.2.

Backport of 3432f5d659bf926c96a7ede3304a4fda2bfea77d from master",False
adbca5e4db42542575734b8e5d26961c8ada7265,3306106fb1ce610e0961ce319a98e33c93795c1f,"[1.9.x] Fixed #25968 -- Changed project/app templates to use a ""py-tpl"" suffix.

Debian packages unconditionally byte-compile .py files on installation and
do not silence errors by design. Therefore, we need a way of shipping these
invalid .py files without a .py extension but ensuring that when we
template them, they end up as .py.

We don't special-case .py files so that the all the TemplateCommand
command-line options (eg. extra_files and extensions) still work entirely
as expected and it may even be useful for other formats too.

Backport of abc0777b63057e2ff97eee2ff184356051e14c47 from master",False
adbca5e4db42542575734b8e5d26961c8ada7265,5c31c68560b6de7765293fe5f740ab77437e1fdf,"Properly reference FieldDoesNotExist as it does not exist in global of django/contrib/admin/options.py.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8719 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,2fb5a51fa3ac276efc7121ec9de91f092a986104,"Fixed #18659 -- Deprecated request.REQUEST and MergeDict

Thanks Aymeric Augustin for the suggestion.",False
adbca5e4db42542575734b8e5d26961c8ada7265,3952d3129cbed5bdbf207c5c76e8b97e7e229279,"Fixed #11191 - Admin throws 500 instead of 404 for PK of incorrect type

Thanks to mmachine for report and test, and Chris Beaven for the patch



git-svn-id: http://code.djangoproject.com/svn/django/trunk@12011 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,4a67fee785d4d71203031fc46c0aafa15c1437a1,"Fixed #10533 -- Worked around an apparent limitation of xgettext.

Looks like we have to use the same format specifiers in both singular and
plural forms of a message or the PO file cannot be compiled to MO format. This
commit changes one place in admin that was using different specifiers.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10081 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,332a485567420e844887344b6429d3b4db4b260b,"Fixed #16115 -- Added ModelAdmin.save_related method to be able to do pre- or post-save operations for objects related to the parent object currently displayed. Thanks, Julien Phalip.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16498 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,21928f2ba01c5411c57720eec82f7ad8658ed733,"Fixed #7738: support initial values via `GET` for `SelectMutliple` in the admin.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8699 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,b46d90c63ad866d5d7d6b09d8986339e0842550d,"Fixed #7758 and #17189 -- Allowed to override the `form_url` context var in the admin change view and the user admin's password change view. Thanks, michal and krzysztof.szczesny.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17466 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,2f9853b2dc90f30317e0374396f08e3d142844d2,"Fixed #12512. Changed ModelForm to stop performing model validation on fields that are not part of the form. Thanks, Honza Kral and Ivan Sagalaev.
This reverts some admin and test changes from [12098] and also fixes #12507, #12520, #12552 and #12553.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12206 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
adbca5e4db42542575734b8e5d26961c8ada7265,f586c0b039170f0351832d8c57cce3bf7f4772fb,"Fixed media creation in the add_view. It was not pulling media from the correct place.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8384 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,bcd9482a2019158f4580c24cd50ee8bfae9b2739,"Fixed #342 -- added readonly_fields to ModelAdmin. Thanks Alex Gaynor for bootstrapping the patch.

ModelAdmin has been given a readonly_fields that allow field and calculated
values to be displayed alongside editable fields. This works on model
add/change pages and inlines.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@11965 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,55a11683f7b094ae4fd0b9fa030d18a12657ba98,"Fixed #20836 -- Ensure that the ForeignKey's to_field attribute is properly considered by the admin's interface when creating related objects.
Many thanks to Collin Anderson for the report and patch and to Peter Sheats for the test.",False
adbca5e4db42542575734b8e5d26961c8ada7265,4bff19463361927ff752929da1bc04e9aa1c2e72,"Fixed #12804 - regression with decorating admin views.

This is a BACKWARDS INCOMPATIBLE change, because it removes the flawed
'auto_adapt_to_methods' decorator, and replaces it with 'method_decorator'
which must be applied manually when necessary, as described in the 1.2
release notes.

For users of 1.1 and 1.0, this affects the decorators:

 * login_required
 * permission_required
 * user_passes_test

For those following trunk, this also affects:

 * csrf_protect
 * anything created with decorator_from_middleware 

If a decorator does not depend on the signature of the function it is
supposed to decorate (for example if it only does post-processing of the
result), it will not be affected.
 



git-svn-id: http://code.djangoproject.com/svn/django/trunk@12399 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,62d9e278d7230f035b3521492c28dd8c1f66147a,"Fixed #7898 -- Moved formset media definition to a media property in InlineAdminFormSet display helper and added InlineAdminForm media at the same time. This now properly renders all media associated with the formset and its display helper children. Thanks dima.kozlov for the report.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8057 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,71076ae299500df32a5b416c65099fde80657040,"Fixed some edge-case error handling from [8699]. Thanks, gkelly.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8714 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,c74504c2dd21974571ab72805fbfc8d4d76ce151,"Fixed #20522 - Allowed use of partially validated object in ModelAdmin.add_view formset validation.

Updated ModelAdmin to use form.instance when passing parent model to
child inlines for add_view. There is effectively no change in the
change_view since the previously passed 'obj' is the same as form.instance.

Thanks to meshy for report, and EvilDMP and timo for review.",False
adbca5e4db42542575734b8e5d26961c8ada7265,b1b1da1eac93297503c04b8394fb98e38f552f5f,"Fixed #8060 - Added permissions-checking for admin inlines. Thanks p.patruno for report and Stephan Jaensch for work on the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16934 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,0d1ba84d13eb6000c9f6e54b03d52863fcd31f27,"Fixed #20702 -- Deprecated get_formsets in favor of get_formsets_with_inlines.

Thanks stanislas.guerra at gmail.com for the report.",False
adbca5e4db42542575734b8e5d26961c8ada7265,c5ef65bcf324f4c90b53be90f4aec069a68e8c59,"[py3] Ported django.utils.encoding.

* Renamed smart_unicode to smart_text (but kept the old name under
  Python 2 for backwards compatibility).
* Renamed smart_str to smart_bytes.
* Re-introduced smart_str as an alias for smart_text under Python 3
  and smart_bytes under Python 2 (which is backwards compatible).
  Thus smart_str always returns a str objects.
* Used the new smart_str in a few places where both Python 2 and 3
  want a str.",False
adbca5e4db42542575734b8e5d26961c8ada7265,23fa913676d66ce4d32501618b1b74e8b2dca5fc,"Fixed #10448: correcting errors on ""save as new"" now correctly create a new object instead of modifying the old one. Thanks, bastih.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10713 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,a19ed8aea395e8e07164ff7d85bd7dff2f24edca,"Merged the newforms-admin branch into trunk.

This is a backward incompatible change. The admin contrib app has been
refactored. The newforms module has several improvements including FormSets
and Media definitions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@7967 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,3710a918b25311e5ce2f7f16f28ff2e2b8f7a12a,Switched the admin to use @transaction.atomic.,False
adbca5e4db42542575734b8e5d26961c8ada7265,c38a174f7c3d2dc5a1adab746ca44f0afd0d966c,"Remove several uses of the deprecated dict.has_key in favor of the in operator.  This is faster, has less code, and is in every single way better.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14392 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,65be56816fc173f823566728ab78b72d061bb466,"Fixed #5780 -- Adjusted the ModelAdmin API to allow the created/updated objects
to be passed to the formsets prior to validation.

This is a backward incompatible change for anyone overridding save_add or
save_change. They have been removed in favor of more granular methods
introduced in [8266] and the new response_add and response_change nethods.
save_model has been renamed to save_form due to its slightly changed behavior.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8273 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,6c17190bf8c6c23f21dd49b029106dd5cb41ae2e,"Fixed #11639, #13618 -- Added get_prepopulated_fields method to ModelAdmin and InlineModelAdmin to be able to handle prepopulated fields on a case-by-case basis. Thanks, leanmeandonothingmachine.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16069 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,a962286b74f1e8c8cb19fb45a057800da8c2fb56,"Added AdminSite attributes for easily changing admin title.
AdminSite now has overridable site_header, site_title and index_title attributes. Changed
each admin view to pass these to the context (in a new AdminSite.each_context() method).
The intent here is to make it easier to override these things in the common case, instead of
having to override a template, which is a bigger burden.",False
adbca5e4db42542575734b8e5d26961c8ada7265,b289fcf1bfeaa717ed465b2529a275b61dc02d92,Fixed #21288 -- Fixed E126 pep8 warnings,False
adbca5e4db42542575734b8e5d26961c8ada7265,390001ce52802a7fa1fceeabfb646e6b32911fb9,Fixed #21064 -- Refactored common logic in ModelAdmin.add_view and change_view.,False
adbca5e4db42542575734b8e5d26961c8ada7265,5c31c68560b6de7765293fe5f740ab77437e1fdf,"Properly reference FieldDoesNotExist as it does not exist in global of django/contrib/admin/options.py.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8719 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,2fb5a51fa3ac276efc7121ec9de91f092a986104,"Fixed #18659 -- Deprecated request.REQUEST and MergeDict

Thanks Aymeric Augustin for the suggestion.",False
adbca5e4db42542575734b8e5d26961c8ada7265,3952d3129cbed5bdbf207c5c76e8b97e7e229279,"Fixed #11191 - Admin throws 500 instead of 404 for PK of incorrect type

Thanks to mmachine for report and test, and Chris Beaven for the patch



git-svn-id: http://code.djangoproject.com/svn/django/trunk@12011 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,4a67fee785d4d71203031fc46c0aafa15c1437a1,"Fixed #10533 -- Worked around an apparent limitation of xgettext.

Looks like we have to use the same format specifiers in both singular and
plural forms of a message or the PO file cannot be compiled to MO format. This
commit changes one place in admin that was using different specifiers.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10081 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,332a485567420e844887344b6429d3b4db4b260b,"Fixed #16115 -- Added ModelAdmin.save_related method to be able to do pre- or post-save operations for objects related to the parent object currently displayed. Thanks, Julien Phalip.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16498 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,21928f2ba01c5411c57720eec82f7ad8658ed733,"Fixed #7738: support initial values via `GET` for `SelectMutliple` in the admin.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8699 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,b46d90c63ad866d5d7d6b09d8986339e0842550d,"Fixed #7758 and #17189 -- Allowed to override the `form_url` context var in the admin change view and the user admin's password change view. Thanks, michal and krzysztof.szczesny.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17466 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,2f9853b2dc90f30317e0374396f08e3d142844d2,"Fixed #12512. Changed ModelForm to stop performing model validation on fields that are not part of the form. Thanks, Honza Kral and Ivan Sagalaev.
This reverts some admin and test changes from [12098] and also fixes #12507, #12520, #12552 and #12553.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12206 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
adbca5e4db42542575734b8e5d26961c8ada7265,f586c0b039170f0351832d8c57cce3bf7f4772fb,"Fixed media creation in the add_view. It was not pulling media from the correct place.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8384 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,bcd9482a2019158f4580c24cd50ee8bfae9b2739,"Fixed #342 -- added readonly_fields to ModelAdmin. Thanks Alex Gaynor for bootstrapping the patch.

ModelAdmin has been given a readonly_fields that allow field and calculated
values to be displayed alongside editable fields. This works on model
add/change pages and inlines.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@11965 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,55a11683f7b094ae4fd0b9fa030d18a12657ba98,"Fixed #20836 -- Ensure that the ForeignKey's to_field attribute is properly considered by the admin's interface when creating related objects.
Many thanks to Collin Anderson for the report and patch and to Peter Sheats for the test.",False
adbca5e4db42542575734b8e5d26961c8ada7265,4bff19463361927ff752929da1bc04e9aa1c2e72,"Fixed #12804 - regression with decorating admin views.

This is a BACKWARDS INCOMPATIBLE change, because it removes the flawed
'auto_adapt_to_methods' decorator, and replaces it with 'method_decorator'
which must be applied manually when necessary, as described in the 1.2
release notes.

For users of 1.1 and 1.0, this affects the decorators:

 * login_required
 * permission_required
 * user_passes_test

For those following trunk, this also affects:

 * csrf_protect
 * anything created with decorator_from_middleware 

If a decorator does not depend on the signature of the function it is
supposed to decorate (for example if it only does post-processing of the
result), it will not be affected.
 



git-svn-id: http://code.djangoproject.com/svn/django/trunk@12399 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,62d9e278d7230f035b3521492c28dd8c1f66147a,"Fixed #7898 -- Moved formset media definition to a media property in InlineAdminFormSet display helper and added InlineAdminForm media at the same time. This now properly renders all media associated with the formset and its display helper children. Thanks dima.kozlov for the report.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8057 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,71076ae299500df32a5b416c65099fde80657040,"Fixed some edge-case error handling from [8699]. Thanks, gkelly.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8714 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,c74504c2dd21974571ab72805fbfc8d4d76ce151,"Fixed #20522 - Allowed use of partially validated object in ModelAdmin.add_view formset validation.

Updated ModelAdmin to use form.instance when passing parent model to
child inlines for add_view. There is effectively no change in the
change_view since the previously passed 'obj' is the same as form.instance.

Thanks to meshy for report, and EvilDMP and timo for review.",False
adbca5e4db42542575734b8e5d26961c8ada7265,b1b1da1eac93297503c04b8394fb98e38f552f5f,"Fixed #8060 - Added permissions-checking for admin inlines. Thanks p.patruno for report and Stephan Jaensch for work on the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16934 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,0d1ba84d13eb6000c9f6e54b03d52863fcd31f27,"Fixed #20702 -- Deprecated get_formsets in favor of get_formsets_with_inlines.

Thanks stanislas.guerra at gmail.com for the report.",False
adbca5e4db42542575734b8e5d26961c8ada7265,c5ef65bcf324f4c90b53be90f4aec069a68e8c59,"[py3] Ported django.utils.encoding.

* Renamed smart_unicode to smart_text (but kept the old name under
  Python 2 for backwards compatibility).
* Renamed smart_str to smart_bytes.
* Re-introduced smart_str as an alias for smart_text under Python 3
  and smart_bytes under Python 2 (which is backwards compatible).
  Thus smart_str always returns a str objects.
* Used the new smart_str in a few places where both Python 2 and 3
  want a str.",False
adbca5e4db42542575734b8e5d26961c8ada7265,23fa913676d66ce4d32501618b1b74e8b2dca5fc,"Fixed #10448: correcting errors on ""save as new"" now correctly create a new object instead of modifying the old one. Thanks, bastih.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10713 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,a19ed8aea395e8e07164ff7d85bd7dff2f24edca,"Merged the newforms-admin branch into trunk.

This is a backward incompatible change. The admin contrib app has been
refactored. The newforms module has several improvements including FormSets
and Media definitions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@7967 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,3710a918b25311e5ce2f7f16f28ff2e2b8f7a12a,Switched the admin to use @transaction.atomic.,False
adbca5e4db42542575734b8e5d26961c8ada7265,c38a174f7c3d2dc5a1adab746ca44f0afd0d966c,"Remove several uses of the deprecated dict.has_key in favor of the in operator.  This is faster, has less code, and is in every single way better.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14392 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,65be56816fc173f823566728ab78b72d061bb466,"Fixed #5780 -- Adjusted the ModelAdmin API to allow the created/updated objects
to be passed to the formsets prior to validation.

This is a backward incompatible change for anyone overridding save_add or
save_change. They have been removed in favor of more granular methods
introduced in [8266] and the new response_add and response_change nethods.
save_model has been renamed to save_form due to its slightly changed behavior.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8273 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,6c17190bf8c6c23f21dd49b029106dd5cb41ae2e,"Fixed #11639, #13618 -- Added get_prepopulated_fields method to ModelAdmin and InlineModelAdmin to be able to handle prepopulated fields on a case-by-case basis. Thanks, leanmeandonothingmachine.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16069 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
adbca5e4db42542575734b8e5d26961c8ada7265,a962286b74f1e8c8cb19fb45a057800da8c2fb56,"Added AdminSite attributes for easily changing admin title.
AdminSite now has overridable site_header, site_title and index_title attributes. Changed
each admin view to pass these to the context (in a new AdminSite.each_context() method).
The intent here is to make it easier to override these things in the common case, instead of
having to override a template, which is a bigger burden.",False
adbca5e4db42542575734b8e5d26961c8ada7265,b289fcf1bfeaa717ed465b2529a275b61dc02d92,Fixed #21288 -- Fixed E126 pep8 warnings,False
adbca5e4db42542575734b8e5d26961c8ada7265,390001ce52802a7fa1fceeabfb646e6b32911fb9,Fixed #21064 -- Refactored common logic in ModelAdmin.add_view and change_view.,False
adbca5e4db42542575734b8e5d26961c8ada7265,0894643e40327e48397573b7844585618200442b,"Fixed #23387 -- Kept ""Save as new"" button after validation errors in admin.

When ""Save as new"" is chosen and errors occur, only show the ""Save as new""
button and not the other save buttons.

Thanks to Tino de Bruijn for doing the real work on this fix.",False
adbca5e4db42542575734b8e5d26961c8ada7265,390001ce52802a7fa1fceeabfb646e6b32911fb9,Fixed #21064 -- Refactored common logic in ModelAdmin.add_view and change_view.,False
adbca5e4db42542575734b8e5d26961c8ada7265,3306106fb1ce610e0961ce319a98e33c93795c1f,"[1.9.x] Fixed #25968 -- Changed project/app templates to use a ""py-tpl"" suffix.

Debian packages unconditionally byte-compile .py files on installation and
do not silence errors by design. Therefore, we need a way of shipping these
invalid .py files without a .py extension but ensuring that when we
template them, they end up as .py.

We don't special-case .py files so that the all the TemplateCommand
command-line options (eg. extra_files and extensions) still work entirely
as expected and it may even be useful for other formats too.

Backport of abc0777b63057e2ff97eee2ff184356051e14c47 from master",False
